State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Haryana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Barley),,44116,118000,2.67,29673,86000,2.9,30326,81000,2.67,27100,73000,2.69,22432,58000,2.59,28234,79000,2.8,37650,115000,3.05,39528,120000,3.04,53028,185000,3.49,42096,137000,3.25,37269,130000,3.49,41197,149000,3.62,47696,167000,3.5,39000,151000,3.87,35000,110000,3.14,29000,99000,3.41,20800,75500,3.63,20200,73500,3.64,14900,57600,3.87,12100,46600,3.85,9260,30960,3.34,3238,10570,3.26,12870,45990,3.57
4. Castor seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Bhiwani,Kharif,,,,,,,,,,,,,,,,,,,133,100,0.75,68,100,1.47,41,,0,9,,0,27,,0,17,,0,36,17,0.47,,,,,,,,,,,,,,,,27,18,0.67,35,23,0.66,35,233,6.66,15,10.005,0.67,,,
2. Charki dadri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0.83,7,6,0.86,5,42,8.4,3,2.499,0.83,,,
3. Fatehabad,Kharif,,,,,,,,,,,,,,,,,,,414,200,0.48,147,100,0.68,162,200,1.23,130,100,0.77,104,,0,159,100,0.63,88,40,0.45,100,,0,100,,0,,,,100,100,1,100,100,1,303,231,0.76,762,581,0.76,468,3566,7.62,157,119.634,0.76,,,
4. Gurgaon,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5,,,,556,2780,5,,,,,,
5. Hisar,Kharif,,,,,,,,,,,,,,,,,,,897,300,0.33,430,300,0.7,372,400,1.08,50,100,2,299,100,0.33,603,200,0.33,208,83,0.4,100,100,1,100,100,1,100,100,1,900,1100,1.22,400,400,1,719,446,0.62,2819,1748,0.62,436,2703,6.2,367,227.54,0.62,,,
6. Jhajjar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,
7. Jind,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
8. Mahendragarh,Kharif,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,17,,0,78,100,1.28,6,3,0.5,,,,,,,,,,,,,,,,5,4,0.8,,,,,,,7,0,0,,,
9. Mewat,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,0.65,4,3,0.75,4,26,6.5,,,,,,
10. Rewari,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,,0,,,,,,,,,,,,,,,,,,,10,8,0.8,34,27,0.79,34,272,8,8,6.4,0.8,,,
11. Rohtak,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,0.5,,,,,,,,,,,,
12. Sirsa,Kharif,,,,,,,,,,,,,,,,,,,4099,1800,0.44,1452,1400,0.96,1248,1500,1.2,823,900,1.09,1206,600,0.5,2074,900,0.43,924,463,0.5,500,600,1.2,300,500,1.67,400,300,0.75,800,800,1,400,400,1,1124,768,0.68,3023,2065,0.68,555,3791,6.83,449,306.667,0.68,,,
13. Yamunanagar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0.83,,,,,,,,,,,,
Total (Castor seed),,,,0,,,0,,,0,,,0,,,0,,,0,5543,2400,0.43,2098,1900,0.91,1823,2100,1.15,1012,1100,1.09,1654,700,0.42,2932,1300,0.44,1262,606,0.48,700,700,1,500,600,1.2,500,400,0.8,1800,2000,1.11,900,900,1,2232,1505,0.67,6685,4454,0.67,2093,13413,6.41,1008,672.745,0.67,,,0
5. Cotton(lint),,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare,,Bales,Bales/Hectare
1. Ambala,Kharif,25,0,0,24,,0,16,0,0,16,0,0,12,,0,3,,0,8,,0,,,,6,,0,2,,0,,,,2,,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Bhiwani,Kharif,47478,109000,2.3,64668,80000,1.24,64628,84000,1.3,61897,121000,1.95,73039,176000,2.41,60491,105000,1.74,48614,103000,2.12,37338,99000,2.65,29815,74000,2.48,32829,88000,2.68,34882,106000,3.04,59565,216000,3.63,62612,231000,3.69,60000,185000,3.08,97000,252000,2.6,93000,183000,1.97,87600,266900,3.05,86400,204200,2.36,103100,194700,1.89,100900,265300,2.63,82050,112.94,0,82054,113000,1.38,97290,191740,1.97
3. Charki dadri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27600,45300,1.64,36100,68200,1.89,32400,74900,2.31,36100,68.8,0,26408,50300,1.9,18810,39260,2.09
4. Faridabad,Kharif,87,0,0,52,,0,236,0,0,105,0,0,210,,0,258,,0,178,,0,130,,0,5,,0,,,,8,,0,57,,0,122,,0,,,,,,,,,,100,400,4,200,500,2.5,500,1200,2.4,700,2100,3,66400,248.41,0,780,2800,3.59,380,760,2
5. Fatehabad,Kharif,107704,289000,2.68,114880,136000,1.18,80297,170000,2.12,87142,268000,3.08,101065,424000,4.2,94951,306000,3.22,90886,373000,4.1,85976,379000,4.41,84341,378000,4.48,85750,374000,4.36,83976,308000,3.67,90757,439000,4.84,85542,358000,4.19,77000,348000,4.52,79000,303000,3.84,73000,89000,1.22,67400,272000,4.04,71200,189500,2.66,66700,231900,3.48,65700,252400,3.84,66940,237.44,0,63353,224700,3.55,53340,115060,2.16
6. Gurgaon,Kharif,71,0,0,183,,0,207,0,0,339,0,0,196,,0,50,,0,48,,0,5,,0,12,,0,12,,0,8,,0,,,,181,,0,,,,,,,1000,2000,2,700,1200,1.71,1800,4300,2.39,2500,7500,3,5800,18400,3.17,4700,14.9,0,4845,15400,3.18,1850,4740,2.56
7. Hisar,Kharif,141906,349000,2.46,166958,175000,1.05,142580,330000,2.31,141674,354000,2.5,153627,461000,3,146956,315000,2.14,129660,396000,3.05,118126,466000,3.94,112152,468000,4.17,132751,477000,3.59,124277,431000,3.47,153514,667000,4.34,145604,528000,3.63,142000,419000,2.95,155000,340000,2.19,130000,211000,1.62,114200,418500,3.66,131600,378400,2.88,142800,420800,2.95,143600,460400,3.21,145720,324.87,0,127688,284600,2.23,118300,152280,1.29
8. Jhajjar,Kharif,1577,2000,1.27,1261,2000,1.59,3657,4000,1.09,3397,8000,2.36,5325,7000,1.31,3617,7000,1.94,1736,5000,2.88,923,2000,2.17,559,3000,5.37,910,3000,3.3,513,1000,1.95,952,3000,3.15,2872,7000,2.44,2000,5000,2.5,5000,15000,3,7000,18000,2.57,5500,16900,3.07,7500,22100,2.95,10600,32200,3.04,13300,39000,2.93,14970,47.99,0,11712,37500,3.2,8510,22360,2.63
9. Jind,Kharif,38866,77000,1.98,46826,77000,1.64,37753,49000,1.3,43210,111000,2.57,49970,148000,2.96,49688,129000,2.6,45777,137000,2.99,44338,165000,3.72,45062,153000,3.4,45989,141000,3.07,47272,161000,3.41,63012,255000,4.05,66780,244000,3.65,73000,231000,3.16,76000,214000,2.82,72000,75000,1.04,58400,172800,2.96,62500,172200,2.76,61200,162400,2.65,61600,209400,3.4,70,0.23,0,49677,163600,3.29,26230,38330,1.46
10. Kaithal,Kharif,783,2000,2.55,1110,1000,0.9,1312,2000,1.52,1673,5000,2.99,2611,10000,3.83,4012,9000,2.24,3122,8000,2.56,2418,7000,2.89,2524,12000,4.75,3475,12000,3.45,4276,14000,3.27,8448,37000,4.38,10148,47000,4.63,11000,47000,4.27,10000,33000,3.3,11000,14000,1.27,8000,18100,2.26,7200,22200,3.08,6500,18500,2.85,4800,13500,2.81,6100,20.56,0,5558,18700,3.36,2600,6550,2.52
11. Karnal,Kharif,59,0,0,64,,0,,,,46,0,0,58,,0,51,,0,27,,0,25,,0,58,,0,,,,9,,0,27,,0,14,,0,,,,,,,,,,100,400,4,,,,,,,,,,,,,28,100,3.57,10,20,2
12. Kurukshetra,Kharif,2,0,0,1,,0,1,0,0,1,0,0,,,,11,,0,,,,,,,,,,,,,,,,4,,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13. Mahendragarh,Kharif,1493,2000,1.34,1683,5000,2.97,3613,5000,1.38,5432,18000,3.31,13686,29000,2.12,9511,11000,1.16,4076,8000,1.96,1410,2000,1.42,898,2000,2.23,898,2000,2.23,566,4000,7.07,1921,5000,2.6,4461,10000,2.24,4000,12000,3,7000,22000,3.14,17000,35000,2.06,14500,50200,3.46,25900,78100,3.02,32400,101200,3.12,23400,74600,3.19,18400,38.32,0,16884,35200,2.08,17170,53070,3.09
14. Mewat,Kharif,,,,,,,,,,,,,,,,85,,0,41,,0,27,,0,20,,0,15,,0,7,,0,53,,0,79,,0,,,,1000,3000,3,3000,5000,1.67,2900,7200,2.48,5100,15900,3.12,5600,18600,3.32,8200,28600,3.49,5490,18.05,0,3592,11800,3.29,1730,5430,3.14
15. Palwal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,173,,0,341,,0,360,,0,326,,0,876,4000,4.57,1000,4000,4,4000,12000,3,6000,10000,1.67,9800,30400,3.1,16600,38500,2.32,17600,54900,3.12,26600,90900,3.42,29880,102.47,0,23419,80300,3.43,17210,31920,1.85
16. Panchkula,Kharif,19,0,0,19,,0,16,0,0,11,0,0,4,,0,17,,0,3,,0,9,,0,3,,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17. Panipat,Kharif,56,0,0,41,,0,72,0,0,222,0,0,67,,0,56,,0,48,,0,31,,0,22,,0,17,,0,35,,0,54,,0,66,,0,,,,,,,,,,100,400,4,,,,,,,,,,100,0.33,0,77,300,3.9,50,170,3.4
18. Rewari,Kharif,1628,5000,3.07,1777,3000,1.69,2103,3000,1.43,4318,12000,2.78,7794,27000,3.46,5934,12000,2.02,2886,6000,2.08,1302,3000,2.3,1019,2000,1.96,594,1000,1.68,478,3000,6.28,1074,2000,1.86,1788,6000,3.36,1000,3000,3,2000,5000,2.5,7000,8000,1.14,4800,13100,2.73,7800,22100,2.83,12800,16700,1.3,18900,46800,2.48,12490,21.16,0,9416,16000,1.7,7250,13950,1.92
19. Rohtak,Kharif,12825,15000,1.17,13729,10000,0.73,13675,17000,1.24,11472,20000,1.74,13053,23000,1.76,12854,23000,1.79,8702,22000,2.53,7762,21000,2.71,6527,16000,2.45,7836,17000,2.17,7197,13000,1.81,9869,37000,3.75,10757,35000,3.25,14000,29000,2.07,17000,34000,2,17000,32000,1.88,15000,36500,2.43,14500,39300,2.71,12700,37400,2.94,14500,40900,2.82,15470,47.59,0,13411,41300,3.08,9510,19530,2.05
20. Sirsa,Kharif,199970,164700,0.82,215369,232000,1.08,166003,368000,2.22,163128,488000,2.99,198560,763000,3.84,193063,581000,3.01,190436,745000,3.91,181552,734000,4.04,172300,754000,4.38,193075,801000,4.15,189006,706000,3.74,211317,956000,4.52,198745,899000,4.52,179000,734000,4.1,190000,695000,3.66,174000,303000,1.74,178600,729100,4.08,198800,374700,1.88,193200,635300,3.29,198900,835400,4.2,209190,499.59,0,187543,447800,2.39,191550,297570,1.55
21. Sonipat,Kharif,825,2000,2.42,818,1000,1.22,2157,6000,2.78,1952,2000,1.02,1952,7000,3.59,2170,4000,1.84,1443,2000,1.39,1098,4000,3.64,582,,0,579,2000,3.45,357,,0,804,4000,4.98,1987,9000,4.53,3000,10000,3.33,4000,11000,2.75,4000,10000,2.5,3400,12200,3.59,3800,15200,4,4600,15100,3.28,3700,10400,2.81,5790,20.88,0,5791,20900,3.61,2820,7080,2.51
22. Yamunanagar,Kharif,11,0,0,5,,0,2,0,0,3,0,0,5,,0,1,,0,2,,0,4,,0,8,,0,7,,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Cotton(lint)),,555385,1016700,1.83,629468,722000,1.15,518328,1038000,2,526038,1407000,2.67,621234,2075000,3.34,583779,1502000,2.57,527693,1805000,3.42,482474,1882000,3.9,456086,1862000,4.08,505082,1918000,3.8,493228,1747000,3.54,601756,2621000,4.36,592640,2378000,4.01,567000,2027000,3.57,647000,1939000,3,615000,995000,1.62,571100,2046300,3.58,668500,1622500,2.43,708900,2016600,2.84,723000,2463000,3.41,719860,1824.53,0,632236,1564300,2.47,574610,999820,1.74
6. Cowpea(Lobia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Hisar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,
Total (Cowpea(Lobia)),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,0,0,,,0
7. Ginger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. Hisar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,
3. Jind,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,
4. Kaithal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5. Panchkula,Kharif,63,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,100,1.64,57,100,1.75,62,,0,,,,,,,,,,,,,,,,,,,,,,,,,69,0,0,,,
6. Yamunanagar,Kharif,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Ginger),,65,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,61,100,1.64,64,100,1.56,67,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,81,0,0,,,0
8. Gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Rabi,78,0,0,113,0,0,130,0,0,54,0,0,127,,0,125,,0,109,,0,77,,0,83,,0,23,,0,64,,0,64,,0,44,,0,,,,,,,,,,,,,,,,,,,10,10,1,10,10,1,9,11,1.22,,,
2. Bhiwani,Rabi,93015,52000,0.56,81802,69000,0.84,25945,16000,0.62,57445,44000,0.77,68189,57000,0.84,81696,43000,0.53,69859,56000,0.8,71657,32000,0.45,76802,84000,1.09,58116,42000,0.72,67898,66000,0.97,46915,42000,0.9,25576,29000,1.13,44000,38000,0.86,40000,25000,0.63,21000,11000,0.52,16000,15900,0.99,11100,8600,0.77,16900,17000,1.01,16090,12810,0.8,16580,14490,0.87,16583,16401,0.99,14130,8530,0.6
3. Charki dadri,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1500,1.15,1300,2200,1.69,900,1190,1.32,740,1460,1.97,298,550,1.85,230,240,1.04
4. Faridabad,Rabi,5,0,0,10,0,0,5,0,0,7,0,0,2,,0,35,,0,11,,0,4,,0,,,,,,,2,,0,,,,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,
5. Fatehabad,Rabi,1685,2000,1.19,2686,3000,1.12,1639,2000,1.22,2673,3000,1.12,1069,1000,0.94,1051,1000,0.95,1018,1000,0.98,863,1000,1.16,1094,1000,0.91,695,1000,1.44,691,1000,1.45,438,1000,2.28,613,1000,1.63,,,,,,,,,,500,900,1.8,1300,2300,1.77,1000,2000,2,1200,1560,1.3,770,1150,1.49,731,1205,1.65,440,710,1.61
6. Gurgaon,Rabi,880,1000,1.14,1600,1000,0.63,707,1000,1.41,1907,2000,1.05,1013,1000,0.99,20,,0,10,,0,3,,0,9,,0,15,,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,1,12,13,1.08,10,10,1
7. Hisar,Rabi,5125,3000,0.59,16519,15000,0.91,5140,4000,0.78,16449,13000,0.79,17824,14000,0.79,23125,13000,0.56,14869,12000,0.81,11736,7000,0.6,21414,18000,0.84,10579,7000,0.66,19090,17000,0.89,14044,12000,0.85,5758,5000,0.87,17000,12000,0.71,12000,7000,0.58,13000,8000,0.62,4500,5700,1.27,7300,10400,1.42,11700,19400,1.66,14000,15850,1.13,9720,9540,0.98,11035,15228,1.38,8880,10230,1.15
8. Jhajjar,Rabi,2353,2000,0.85,3570,4000,1.12,1835,2000,1.09,1998,2000,1,756,1000,1.32,1321,1000,0.76,1292,1000,0.77,672,1000,1.49,666,1000,1.5,562,1000,1.78,526,1000,1.9,428,,0,619,1000,1.62,1000,1000,1,,,,,,,200,300,1.5,300,400,1.33,100,100,1,90,140,1.56,110,210,1.91,30,31,1.03,90,80,0.89
9. Jind,Rabi,826,1000,1.21,735,1000,1.36,642,1000,1.56,593,1000,1.69,427,,0,689,1000,1.45,515,1000,1.94,461,,0,391,,0,180,,0,171,,0,74,,0,48,,0,,,,,,,,,,100,100,1,100,200,2,100,200,2,20,30,1.5,20,40,2,32,38,1.19,10,10,1
10. Kaithal,Rabi,262,0,0,483,0,0,329,0,0,251,0,0,207,,0,204,,0,233,,0,187,,0,136,,0,127,,0,130,,0,137,,0,133,,0,,,,,,,,,,,,,,,,,,,30,30,1,10,10,1,23,27,1.17,10,10,1
11. Karnal,Rabi,481,1000,2.08,323,0,0,255,0,0,234,0,0,215,,0,158,,0,186,,0,171,,0,481,1000,2.08,131,,0,101,,0,126,,0,97,,0,,,,,,,,,,100,100,1,,,,100,100,1,40,40,1,20,20,1,13,16,1.23,10,10,1
12. Kurukshetra,Rabi,122,0,0,202,0,0,143,0,0,153,0,0,143,,0,135,,0,137,,0,110,,0,66,,0,68,,0,53,,0,68,,0,74,,0,,,,,,,,,,,,,100,100,1,,,,,,,10,10,1,59,70,1.19,,,
13. Mahendragarh,Rabi,7527,8000,1.06,13873,11000,0.79,7459,6000,0.8,18272,17000,0.93,5442,4000,0.74,8128,4000,0.49,7584,9000,1.19,10006,5000,0.5,10988,12000,1.09,3254,2000,0.61,11065,12000,1.08,7513,8000,1.06,7566,10000,1.32,14000,13000,0.93,7000,4000,0.57,3000,2000,0.67,11300,14500,1.28,5500,5100,0.93,9400,14000,1.49,6660,8320,1.25,8220,7670,0.93,5667,7044,1.24,3330,4000,1.2
14. Mewat,Rabi,,,,,,,,,,,,,,,,880,1000,1.14,889,1000,1.12,881,1000,1.14,760,1000,1.32,697,1000,1.43,409,1000,2.44,423,1000,2.36,286,,0,1000,1000,1,,,,,,,300,400,1.33,400,600,1.5,400,700,1.75,340,580,1.71,150,250,1.67,75,125,1.67,50,50,1
15. Palwal,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,3,,0,3,,0,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16. Panchkula,Rabi,1144,1000,0.87,554,1000,1.81,586,1000,1.71,502,1000,1.99,664,1000,1.51,525,1000,1.9,220,,0,352,,0,733,1000,1.36,429,,0,287,,0,162,,0,139,,0,,,,,,,,,,100,100,1,100,100,1,100,100,1,90,90,1,80,40,0.5,32,27,0.84,30,30,1
17. Panipat,Rabi,61,0,0,165,0,0,161,0,0,115,0,0,81,,0,104,,0,84,,0,32,,0,34,,0,34,,0,14,,0,13,,0,11,,0,,,,,,,,,,,,,100,100,1,100,200,2,30,20,0.67,10,20,2,7,6,0.86,10,20,2
18. Rewari,Rabi,894,1000,1.12,1052,1000,0.95,304,0,0,1396,1000,0.72,208,1000,4.81,195,,0,104,,0,197,,0,101,,0,63,,0,73,,0,38,,0,28,,0,,,,,,,,,,,,,,,,,,,10,10,1,20,20,1,8,6,0.75,10,10,1
19. Rohtak,Rabi,2393,2000,0.84,2631,2000,0.76,2254,2000,0.89,1937,2000,1.03,1353,1000,0.74,1548,2000,1.29,982,1000,1.02,636,1000,1.57,895,1000,1.12,934,1000,1.07,1036,1000,0.97,863,1000,1.16,575,1000,1.74,1000,1000,1,,,,,,,300,400,1.33,300,400,1.33,300,400,1.33,110,150,1.36,210,210,1,57,84,1.47,30,30,1
20. Sirsa,Rabi,7316,6000,0.82,15877,14000,0.88,6692,6000,0.9,18409,14000,0.76,9761,10000,1.02,9406,5000,0.53,9232,8000,0.87,9115,6000,0.66,8726,9000,1.03,7950,7000,0.88,9734,11000,1.13,7450,8000,1.07,5333,6000,1.13,5000,6000,1.2,5000,5000,1,5000,5000,1,3400,4700,1.38,4200,6300,1.5,3400,5800,1.71,4310,6220,1.44,3840,4950,1.29,3315,4462,1.35,1610,2340,1.45
21. Sonipat,Rabi,159,0,0,139,0,0,180,0,0,206,0,0,206,,0,172,,0,102,,0,62,,0,55,,0,34,,0,33,,0,16,,0,,,,,,,,,,,,,,,,,,,,,,10,10,1,10,20,2,6,15,2.5,,,
22. Yamunanagar,Rabi,210,0,0,142,0,0,252,0,0,244,0,0,233,,0,265,,0,220,,0,116,,0,128,,0,137,,0,138,,0,110,,0,118,,0,,,,,,,,,,100,100,1,,,,,,,30,30,1,20,20,1,53,63,1.19,10,10,1
Total (Gram),,124536,80000,0.64,142476,122000,0.86,54658,41000,0.75,122845,100000,0.81,107920,91000,0.84,129782,72000,0.55,107656,90000,0.84,107338,54000,0.5,123563,129000,1.04,84031,62000,0.74,111521,110000,0.99,78882,73000,0.93,47033,53000,1.13,83000,72000,0.87,64000,41000,0.64,42000,26000,0.62,36900,43200,1.17,32100,36100,1.12,44900,62200,1.39,43970,47090,1.07,40570,40160,0.99,38046,45422,1.19,28890,26320,0.91
9. Groundnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Ambala,Kharif,3,0,0,1,0,0,9,0,0,12,0,0,7,,0,4,,0,5,,0,9,,0,1,,0,1,,0,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.8,0.6,,,
