State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
Sikkim crop.csv,Wheat,Gangtok,Rabi,1950.0,2003-2004,2470.0,1.27
Sikkim crop.csv,Wheat,Geyzing,Rabi,2670.0,2003-2004,3620.0,1.36
Sikkim crop.csv,Wheat,Mangan,Rabi,105.0,2003-2004,106.0,1.01
Sikkim crop.csv,Wheat,Namchi,Rabi,2080.0,2003-2004,2490.0,1.2
Sikkim crop.csv,Wheat,Pakyong,Rabi,,2003-2004,,
Sikkim crop.csv,Barley,Gangtok,Rabi,440.0,2004-2005,500.0,1.14
Sikkim crop.csv,Barley,Geyzing,Rabi,450.0,2004-2005,600.0,1.33
Sikkim crop.csv,Barley,Mangan,Rabi,140.0,2004-2005,120.0,0.86
Sikkim crop.csv,Barley,Namchi,Rabi,200.0,2004-2005,300.0,1.5
Sikkim crop.csv,Barley,Pakyong,Rabi,,2004-2005,,
Sikkim crop.csv,Maize,Gangtok,Kharif,9270.0,2004-2005,13240.0,1.43
Sikkim crop.csv,Maize,Geyzing,Kharif,13320.0,2004-2005,23300.0,1.75
Sikkim crop.csv,Maize,Mangan,Kharif,1610.0,2004-2005,2990.0,1.86
Sikkim crop.csv,Maize,Namchi,Kharif,12500.0,2004-2005,18750.0,1.5
Sikkim crop.csv,Maize,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Maize,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,Other Cereals,Gangtok,Kharif,,2004-2005,,
Sikkim crop.csv,Other Cereals,Geyzing,Kharif,,2004-2005,,
Sikkim crop.csv,Other Cereals,Mangan,Kharif,,2004-2005,,
Sikkim crop.csv,Other Cereals,Namchi,Kharif,,2004-2005,,
Sikkim crop.csv,Other Cereals,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Other Cereals,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,Other Kharif pulses,Gangtok,Kharif,1400.0,2004-2005,160.0,0.11
Sikkim crop.csv,Other Kharif pulses,Geyzing,Kharif,750.0,2004-2005,1010.0,1.35
Sikkim crop.csv,Other Kharif pulses,Mangan,Kharif,60.0,2004-2005,40.0,0.67
Sikkim crop.csv,Other Kharif pulses,Namchi,Kharif,720.0,2004-2005,950.0,1.32
Sikkim crop.csv,Other Kharif pulses,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Other Kharif pulses,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,other oilseeds,Gangtok,Kharif,,2004-2005,,
Sikkim crop.csv,other oilseeds,Geyzing,Kharif,20.0,2004-2005,10.0,0.5
Sikkim crop.csv,other oilseeds,Namchi,Kharif,40.0,2004-2005,20.0,0.5
Sikkim crop.csv,Rapeseed &Mustard,Gangtok,Rabi,190.0,2004-2005,1330.0,7.0
Sikkim crop.csv,Rapeseed &Mustard,Geyzing,Rabi,1580.0,2004-2005,1130.0,0.72
Sikkim crop.csv,Rapeseed &Mustard,Mangan,Rabi,860.0,2004-2005,610.0,0.71
Sikkim crop.csv,Rapeseed &Mustard,Namchi,Rabi,1660.0,2004-2005,1210.0,0.73
Sikkim crop.csv,Rapeseed &Mustard,Pakyong,Rabi,,2004-2005,,
Sikkim crop.csv,Rapeseed &Mustard,Soreng,Rabi,,2004-2005,,
Sikkim crop.csv,Rice,Gangtok,Kharif,630.0,2004-2005,9570.0,15.19
Sikkim crop.csv,Rice,Geyzing,Kharif,5100.0,2004-2005,7630.0,1.5
Sikkim crop.csv,Rice,Mangan,Kharif,1000.0,2004-2005,1000.0,1.0
Sikkim crop.csv,Rice,Namchi,Kharif,2340.0,2004-2005,3410.0,1.46
Sikkim crop.csv,Rice,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Rice,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,Small millets,Gangtok,Kharif,1000.0,2004-2005,860.0,0.86
Sikkim crop.csv,Small millets,Geyzing,Kharif,1450.0,2004-2005,1250.0,0.86
Sikkim crop.csv,Small millets,Mangan,Kharif,690.0,2004-2005,530.0,0.77
Sikkim crop.csv,Small millets,Namchi,Kharif,1010.0,2004-2005,960.0,0.95
Sikkim crop.csv,Small millets,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Small millets,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,Soyabean,Gangtok,Kharif,750.0,2004-2005,650.0,0.87
Sikkim crop.csv,Soyabean,Geyzing,Kharif,1340.0,2004-2005,1090.0,0.81
Sikkim crop.csv,Soyabean,Mangan,Kharif,400.0,2004-2005,310.0,0.78
Sikkim crop.csv,Soyabean,Namchi,Kharif,1400.0,2004-2005,120.0,0.09
Sikkim crop.csv,Soyabean,Pakyong,Kharif,,2004-2005,,
Sikkim crop.csv,Soyabean,Soreng,Kharif,,2004-2005,,
Sikkim crop.csv,Urad,Gangtok,Kharif,360.0,2004-2005,230.0,0.64
Sikkim crop.csv,Urad,Geyzing,Kharif,1700.0,2004-2005,1290.0,0.76
