State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
karnataka crop.csv,Horse-gram,Chikmagalur,Kharif,2714.0,2000-2001,1328,0.49
karnataka crop.csv,Horse-gram,Chitradurga,Kharif,11990.0,2000-2001,7096,0.59
karnataka crop.csv,Horse-gram,Dakshin kannad,Rabi,,2000-2001,,
karnataka crop.csv,Horse-gram,Davangere,Kharif,1812.0,2000-2001,2296,1.27
karnataka crop.csv,Horse-gram,Dharwad,Kharif,2266.0,2000-2001,2872,1.27
karnataka crop.csv,Horse-gram,Gadag,Kharif,456.0,2000-2001,262,0.57
karnataka crop.csv,Horse-gram,Gulbarga,Kharif,2382.0,2000-2001,548,0.23
karnataka crop.csv,Horse-gram,Hassan,Kharif,5835.0,2000-2001,1591,0.27
karnataka crop.csv,Horse-gram,Haveri,Kharif,824.0,2000-2001,1044,1.27
karnataka crop.csv,Horse-gram,Kodagu,Kharif,,2000-2001,,
karnataka crop.csv,Horse-gram,Kolar,Kharif,4684.0,2000-2001,1811,0.39
karnataka crop.csv,Horse-gram,Koppal,Kharif,10295.0,2000-2001,6445,0.63
karnataka crop.csv,Horse-gram,Mandya,Kharif,13550.0,2000-2001,8135,0.6
karnataka crop.csv,Horse-gram,Mysore,Kharif,28851.0,2000-2001,21242,0.74
karnataka crop.csv,Horse-gram,Raichur,Kharif,1954.0,2000-2001,449,0.23
karnataka crop.csv,Horse-gram,Ramanagara,Kharif,,2000-2001,,
karnataka crop.csv,Horse-gram,Shimoga,Kharif,1835.0,2000-2001,832,0.45
karnataka crop.csv,Horse-gram,Tumkur,Kharif,24075.0,2000-2001,10704,0.44
karnataka crop.csv,Horse-gram,Udupi,Kharif,,2000-2001,,
karnataka crop.csv,Horse-gram,Uttar kannad,Kharif,190.0,2000-2001,109,0.57
karnataka crop.csv,Horse-gram,Vijayanagar,Kharif,,2000-2001,,
karnataka crop.csv,Horse-gram,Yadgir,Kharif,,2000-2001,,
karnataka crop.csv,Jowar,Bagalkot,Kharif,11375.0,2000-2001,22359,1.97
karnataka crop.csv,Jowar,Bangalore rural,Kharif,,2000-2001,,
karnataka crop.csv,Jowar,Belgaum,Kharif,49393.0,2000-2001,64478,1.31
karnataka crop.csv,Jowar,Bellary,Kharif,50214.0,2000-2001,93692,1.87
karnataka crop.csv,Jowar,Bengaluru urban,Kharif,,2000-2001,,
karnataka crop.csv,Jowar,Bidar,Kharif,75439.0,2000-2001,110862,1.47
karnataka crop.csv,Jowar,Bijapur,Kharif,1046.0,2000-2001,2564,2.45
karnataka crop.csv,Jowar,Chamarajanagar,Kharif,25620.0,2000-2001,17461,0.68
karnataka crop.csv,Jowar,Chikballapur,Kharif,,2000-2001,,
karnataka crop.csv,Jowar,Chikmagalur,Kharif,3679.0,2000-2001,3958,1.08
karnataka crop.csv,Jowar,Chitradurga,Kharif,14547.0,2000-2001,25050,1.72
karnataka crop.csv,Jowar,Dakshin kannad,Rabi,,2000-2001,,
karnataka crop.csv,Jowar,Davangere,Kharif,36946.0,2000-2001,72804,1.97
karnataka crop.csv,Jowar,Dharwad,Kharif,15887.0,2000-2001,17560,1.11
karnataka crop.csv,Jowar,Gadag,Kharif,14575.0,2000-2001,18032,1.24
