State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,Ginger,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Ginger,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Ginger,Senapati,Kharif,70.0,2001-2002,120,1.71
manipur crop.csv,Ginger,Tamenglong,Kharif,90.0,2001-2002,140,1.56
manipur crop.csv,Ginger,Thoubal,Kharif,180.0,2001-2002,300,1.67
manipur crop.csv,Ginger,Ukhrul,Kharif,110.0,2001-2002,180,1.64
manipur crop.csv,Gram,Bishnupur,Rabi,,2001-2002,,
manipur crop.csv,Gram,Chandel,Rabi,,2001-2002,,
manipur crop.csv,Gram,Churachandpur,Rabi,,2001-2002,,
manipur crop.csv,Gram,Imphal east,Rabi,,2001-2002,,
manipur crop.csv,Gram,Imphal west,Rabi,,2001-2002,,
manipur crop.csv,Gram,Senapati,Rabi,,2001-2002,,
manipur crop.csv,Gram,Tamenglong,Rabi,,2001-2002,,
manipur crop.csv,Gram,Thoubal,Rabi,,2001-2002,,
manipur crop.csv,Gram,Ukhrul,Rabi,,2001-2002,,
manipur crop.csv,Groundnut,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Chandel,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Churachandpur,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Senapati,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Groundnut,Ukhrul,Kharif,,2001-2002,,
manipur crop.csv,Maize,Bishnupur,Kharif,,2001-2002,,
manipur crop.csv,Maize,Chandel,Kharif,360.0,2001-2002,1130,3.14
manipur crop.csv,Maize,Churachandpur,Kharif,1180.0,2001-2002,1790,1.52
manipur crop.csv,Maize,Imphal east,Kharif,,2001-2002,,
manipur crop.csv,Maize,Imphal west,Kharif,,2001-2002,,
manipur crop.csv,Maize,Senapati,Kharif,2440.0,2001-2002,6300,2.58
manipur crop.csv,Maize,Tamenglong,Kharif,,2001-2002,,
manipur crop.csv,Maize,Thoubal,Kharif,,2001-2002,,
manipur crop.csv,Maize,Ukhrul,Kharif,1080.0,2001-2002,870,0.81
manipur crop.csv,Masoor,Bishnupur,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Chandel,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Churachandpur,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Imphal east,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Imphal west,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Senapati,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Tamenglong,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Thoubal,Rabi,,2001-2002,,
manipur crop.csv,Masoor,Ukhrul,Rabi,,2001-2002,,
manipur crop.csv,Moong(Green Gram),Bishnupur,Kharif,,2001-2002,,
